epoch,lr,train_loss,val_loss,val_macro_f1,seconds
1,5.9999999999999995e-05,0.6540477278498956,0.6183158311669685,0.6835055326675438,2.41
2,0.00011999999999999999,0.6264219817484399,0.7586796719189648,0.3565964523281596,2.324
3,0.00017999999999999998,0.5863361938785618,0.6519099803275714,0.6234126984126984,2.201
4,0.00023999999999999998,0.5672947657048669,0.5589356553064634,0.7440307229921523,2.201
5,0.0003,0.5171537459923732,1.025695829086652,0.36647656831143066,2.195
6,0.0003,0.49642593677405716,0.5341971807828233,0.807315233785822,2.623
7,0.0002998688630997793,0.43158131836188246,0.6344113257377659,0.7585978835978835,2.185
8,0.0002994756824578009,0.459020594579104,0.6793877517795999,0.6854667730536874,2.264
9,0.00029882114784651444,0.4389190937228306,0.5477239949518142,0.8156565656565656,2.637
10,0.0002979064075420405,0.411826439090011,0.623218558694674,0.7858772406300923,2.213
11,0.00029673306630970396,0.39633957851986673,0.6911050592927628,0.789211583528624,2.652
12,0.00029530318258873034,0.3610623617712957,0.6661645693866085,0.8012532411408816,2.202
13,0.00029361926488104403,0.3587159865958748,0.7272881078937826,0.7215170105967652,2.276
14,0.00029168426735050345,0.3928114127257985,0.6002544880457664,0.8028472731079244,2.504
