dataset,construction,representation,model,rep_kind,model_name,labelling,h,edge_labels,norm,min_df,with_size,max_blocks,windows,calls,cross_section,extern,arch_weight,dim,n_features,n_train,cv_macro_f1,cv_macro_f1_foldmean,cv_macro_f1_foldstd,cv_balanced_acc,cv_auc,cv_macro_f1_at_oof_thr,cv_balanced_acc_at_oof_thr,oof_threshold_f1,oof_threshold_ba,seconds,stage
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/lenbucket/h2/el0/tfidf/df3/size0,LR(C=1.0),wl_tfidf,LR,lenbucket,2,False,tfidf,3,False,20000,4,False,False,False,False,128,757746,2017,0.630055186536064,0.6187678844025675,0.13717439823079552,0.6531428650939421,0.9631964156509155,0.9449490157468592,0.9455986769394684,0.31845846868991134,0.31845846868991134,5.0,2_labelling
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/lenbucket/h3/el0/tfidf/df3/size0,LR(C=1.0),wl_tfidf,LR,lenbucket,3,False,tfidf,3,False,20000,4,False,False,False,False,128,1448547,2017,0.6038837662168652,0.5933115933009581,0.13262385105412347,0.6350283058623349,0.9635562022437961,0.94594994273328,0.946601010582894,0.3195391876449536,0.3195391876449536,6.9,2_labelling
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/lenbucket/h4/el0/tfidf/df3/size0,LR(C=1.0),wl_tfidf,LR,lenbucket,4,False,tfidf,3,False,20000,4,False,False,False,False,128,2158226,2017,0.5857823275480858,0.5774307613112659,0.11508586358489273,0.6231016784740278,0.9636426702923613,0.9482963769311614,0.9476008595122805,0.3496066727281677,0.3496066727281677,10.1,2_labelling
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/dom_term/h1/el0/binary/df3/size0,LR(C=1.0),wl_tfidf,LR,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,128,120143,2017,0.9302273465606238,0.930229967806645,0.022552012466403905,0.9270999809173962,0.9743706716281438,0.9319730695348927,0.9299017444680326,0.3193850322921017,0.3193850322921017,35.5,3_norm
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/dom_term/h1/el0/log/df3/size0,LR(C=1.0),wl_tfidf,LR,dom_term,1,False,log,3,False,20000,4,False,False,False,False,128,120143,2017,0.9038145612017017,0.901894897464915,0.04781264543507149,0.8993074605029856,0.9755037012300329,0.9331452255436821,0.9326746853358141,0.1512986163215484,0.015169886326744993,5.4,3_norm
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/dom_term/h1/el0/tfidf/df2/size0,LR(C=1.0),wl_tfidf,LR,dom_term,1,False,tfidf,2,False,20000,4,False,False,False,False,128,163565,2017,0.905958597538232,0.9043542890598598,0.03523211148788442,0.9030439734751807,0.9627501610094698,0.9269323299912859,0.9275566713578067,0.41457064098802654,0.41457064098802654,24.8,3_norm
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/dom_term/h1/el0/tfidf/df5/size0,LR(C=1.0),wl_tfidf,LR,dom_term,1,False,tfidf,5,False,20000,4,False,False,False,False,128,85831,2017,0.907565411612153,0.9060133004167084,0.03466145394337938,0.9049109876042586,0.9628237085450311,0.9268597389540278,0.9271074350595139,0.430866316161822,0.42318486912860287,19.6,3_norm
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/dom_term/h1/el0/tfidf/df10/size0,LR(C=1.0),wl_tfidf,LR,dom_term,1,False,tfidf,10,False,20000,4,False,False,False,False,128,56765,2017,0.9080831096510557,0.9065589013600117,0.0349458081053634,0.9054640849493913,0.9619620097162259,0.9299351109505481,0.9305636722880837,0.4246338139737023,0.4246338139737023,28.5,3_norm
balanced,b20000/w4/calls0/xs0/ext0,wl_tfidf/dom_term/h1/el0/tfidf/df3/size1,LR(C=1.0),wl_tfidf,LR,dom_term,1,False,tfidf,3,True,20000,4,False,False,False,False,128,120165,2017,0.8946540432209114,0.8925981404658409,0.05156819569627999,0.8902864577121548,0.944924822492029,0.919846289264688,0.9200210306196281,0.3653937366546015,0.3653937366546015,28.5,3_norm
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d50,RF(n_estimators=400),wl_svd,RF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,50,50,2017,0.8811663235848096,0.8797349641273108,0.03799228382832678,0.8751426225858518,0.9743075598915472,0.9291241118675675,0.9311192543472557,0.21120000000000003,0.21120000000000003,9.6,4_embedding
