epoch,lr,train_loss,val_loss,val_macro_f1,seconds
1,5.9999999999999995e-05,0.6144830220533293,0.6283055494909418,0.7471503243277285,4.217
2,0.00011999999999999999,0.5414121913432545,0.5972433607327884,0.7619565217391304,3.814
3,0.00017999999999999998,0.5033079627093272,0.7386173352803269,0.7441588785046729,4.162
4,0.00023999999999999998,0.4730259309356019,0.6047824580375463,0.7755819060166886,4.107
5,0.0003,0.42004914132586046,0.6697488936115074,0.7669483568075118,3.997
6,0.0003,0.4246045007588999,0.717239352938247,0.7391822151647478,3.994
7,0.0002998688630997793,0.39334061433529033,0.6502843085489317,0.7725374652902897,4.008
8,0.0002994756824578009,0.3540910347815483,0.6257820853359624,0.80306167262689,4.125
9,0.00029882114784651444,0.3593977359232303,0.6262572622734662,0.7496387049459675,3.872
10,0.0002979064075420405,0.3275612463078589,0.5968374305119798,0.8127697729215755,5.63
11,0.00029673306630970396,0.3272057518412725,0.6279825862139872,0.7940912224984853,3.772
12,0.00029530318258873034,0.31920108341666825,0.6364804179701087,0.7774390243902439,3.818
13,0.00029361926488104403,0.318730065170199,0.6032525077802405,0.7725374652902897,4.034
14,0.00029168426735050345,0.30878137753192786,0.6843783332876963,0.7763606735469852,3.334
15,0.0002895015846402936,0.3099168216492629,0.6652749989130725,0.8012532411408816,4.101
16,0.0002870750459175688,0.3004733131777856,0.6205116036820085,0.8122215948302904,3.83
17,0.00028440890815579226,0.3051090925699877,0.6492903744249039,0.8092050742653153,4.169
18,0.0002815078486665576,0.2936944068804201,0.6738016123641027,0.7444684528954192,3.851
