epoch,lr,train_loss,val_loss,val_macro_f1,seconds
1,5.9999999999999995e-05,0.6607844779529858,0.6332540359671257,0.7511363636363637,2.997
2,0.00011999999999999999,0.6249084709882073,0.6107346222280912,0.7661676960117241,2.138
3,0.00017999999999999998,0.5646300436292111,0.6595047249641592,0.6847052845528456,2.563
4,0.00023999999999999998,0.5396653458832237,1.0511734970084063,0.5407735321528425,2.165
5,0.0003,0.49047866099208115,0.6170790473075762,0.7500438981562774,2.629
6,0.0003,0.49339852618336216,0.6195792286363366,0.7444684528954192,2.192
7,0.0002998688630997793,0.4670129647647228,1.0573230344955236,0.44905660377358486,2.232
8,0.0002994756824578009,0.4362975925521893,0.5838765299211354,0.7611176371874475,2.506
9,0.00029882114784651444,0.4230852605502694,0.6486870621981686,0.7383512544802868,2.17
10,0.0002979064075420405,0.4040601033512389,0.5977648756547606,0.794245986178675,2.54
11,0.00029673306630970396,0.35587304850430407,0.6480426265768808,0.7936773788338742,2.157
12,0.00029530318258873034,0.3680334006037031,0.6012179862418675,0.8033906090151783,2.193
13,0.00029361926488104403,0.37482929322506203,0.6333728990598356,0.779812904353908,4.143
14,0.00029168426735050345,0.3459772739627747,0.5546797307114623,0.7961555945191245,2.298
15,0.0002895015846402936,0.3739330445215926,0.6083121917563487,0.7900377101220786,2.351
16,0.0002870750459175688,0.339016695960884,0.5735166818583937,0.8415744680851065,1.913
17,0.00028440890815579226,0.33170114953760443,0.63307075386178,0.789914914914915,2.067
18,0.0002815078486665576,0.3004607249624932,0.6230494262965303,0.8122215948302904,2.225
19,0.0002783769568939958,0.3104027303939001,0.624576323925088,0.8080230422441144,2.125
20,0.0002750217254861599,0.3099739141534473,0.6360886818197764,0.7949787234042553,2.576
21,0.00027144804065905466,0.30579609454108847,0.6324142372771485,0.806764705882353,2.182
22,0.00026766217187021305,0.3052955676178723,0.6420815265886316,0.7931833791208791,2.208
