dataset,construction,representation,model,rep_kind,model_name,labelling,h,edge_labels,norm,min_df,with_size,max_blocks,windows,calls,cross_section,extern,arch_weight,dim,n_features,n_train,cv_macro_f1,cv_macro_f1_foldmean,cv_macro_f1_foldstd,cv_balanced_acc,cv_auc,cv_macro_f1_at_oof_thr,cv_balanced_acc_at_oof_thr,oof_threshold_f1,oof_threshold_ba,seconds,stage
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"RF(n_estimators=1000,max_depth=20,min_samples_leaf=1)",wl_svd,RF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9779092725723885,0.9779047853759415,0.016048369574162336,0.9769148885464165,0.9968651197152889,0.9819906651316788,0.982695103350757,0.3400600000000004,0.3400600000000004,11.2,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"RF(n_estimators=1000,max_depth=20,min_samples_leaf=3)",wl_svd,RF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9784137996056104,0.978411967407577,0.016297324013794422,0.9774679858915492,0.9969852719213231,0.9824926213946958,0.9832482006958898,0.3534602434472829,0.3534602434472829,10.9,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=1.0,gamma=scale)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9764762372694121,0.9764520202017429,0.017039448186356602,0.9769238254873611,0.994589178754707,0.9809553044210794,0.9807547941723201,0.0956102602976796,0.0956102602976796,1.4,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=1.0,gamma=0.01)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9421717653313202,0.9421187685350582,0.014441579025757812,0.9447031744014236,0.9907214693125308,0.9525246904545926,0.9537116108736754,0.10700335478318168,0.10700335478318168,1.5,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=1.0,gamma=0.1)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.36154057075362256,0.36149005408813517,0.0049657441592763345,0.5023166536915524,0.9167871498705137,0.85266177770038,0.8460800591029694,-0.5654411873462535,-0.5654411873462535,1.5,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=10.0,gamma=scale)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9754800912435593,0.9754438631610276,0.015518656472108469,0.9760261594191386,0.9930272000762619,0.9799486693885338,0.9796485994820546,0.19302836579229174,0.19302836579229174,1.3,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=10.0,gamma=0.01)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9476514295243565,0.9475960101001337,0.016947542988559355,0.9501616593317551,0.9915496258400724,0.9570184024282963,0.9581681654247629,0.14204486433958183,0.14204486433958183,1.3,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=10.0,gamma=0.1)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.36274616904500545,0.36266134071873873,0.0063526065436751425,0.5028697510366852,0.9108103223653898,0.8252622464255721,0.8191868178135079,-0.5098038725948135,-0.5098038725948135,1.3,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=100.0,gamma=scale)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9744742149093621,0.9744337639947906,0.014626152868317328,0.9749199647288731,0.9927600848413595,0.9789461028579605,0.9786466691028106,0.16815508811790428,0.16815508811790428,1.3,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=100.0,gamma=0.01)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9471487586970272,0.9470911198204284,0.016759697391552114,0.9496085619866224,0.9914791233059531,0.9580179744648476,0.9591700958040069,0.14062850735804813,0.14062850735804813,1.4,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=100.0,gamma=0.1)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.36274616904500545,0.36266134071873873,0.0063526065436751425,0.5028697510366852,0.909954362021576,0.8234574429885553,0.8174232614670882,-0.5092812961174475,-0.5092812961174475,1.6,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=10.0,gamma=scale,class_weight=balanced)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9749821478160828,0.9749595107621161,0.01609808478118479,0.9755773263850273,0.9923896982888738,0.9789461028579605,0.9786466691028106,0.19560914278818847,0.19560914278818847,1.4,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"SVM-RBF(C=100.0,gamma=scale,class_weight=balanced)",wl_svd,SVM-RBF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9749722189149501,0.9749359910238222,0.014929938155804795,0.9753687977629844,0.9927878886576318,0.9789461028579605,0.9786466691028106,0.16581307299584475,0.16581307299584475,1.8,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"MLP(hidden_layer_sizes=(256,),alpha=0.0001)",wl_svd,MLP,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.8532906270511894,0.8477685675527968,0.09982729007099157,0.8461753864730461,0.9890929600737199,0.9699230040828006,0.9696700084205843,0.34277069941163074,0.28958805263042464,39.9,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"MLP(hidden_layer_sizes=(256,),alpha=0.01)",wl_svd,MLP,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.8532906270511894,0.8477685675527968,0.09982729007099157,0.8461753864730461,0.9890979250409113,0.9699230040828006,0.9696700084205843,0.34291050747036944,0.29005261063575755,38.9,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"MLP(hidden_layer_sizes=(512,),alpha=0.0001)",wl_svd,MLP,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9406297910176489,0.9405955949895743,0.02813849143427158,0.936225989418662,0.9887861251012853,0.9759384032662406,0.9756408779650785,0.38997269645333316,0.38997269645333316,53.8,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"MLP(hidden_layer_sizes=(512,),alpha=0.01)",wl_svd,MLP,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9406297910176489,0.9405955949895743,0.02813849143427158,0.936225989418662,0.9887801671406555,0.9759384032662406,0.9756408779650785,0.38997379824519185,0.38997379824519185,68.3,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"MLP(hidden_layer_sizes=(256, 128),alpha=0.0001)",wl_svd,MLP,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9658198172526928,0.9658593528608929,0.019898755422035907,0.9643704024403807,0.989020471552724,0.9719575333110995,0.9721544780032094,0.3424294859170924,0.3424294859170924,70.1,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"MLP(hidden_layer_sizes=(256, 128),alpha=0.01)",wl_svd,MLP,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,False,300,300,2018,0.9658198172526928,0.9658593528608929,0.019898755422035907,0.9643704024403807,0.9894335568230564,0.9719575333110995,0.9721544780032094,0.34533299356699027,0.34533299356699027,58.7,5_clf_dense
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"RF(n_estimators=1000,max_depth=None,min_samples_leaf=3)+archw",wl_svd,RF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,True,300,300,2018,0.976394929362238,0.9764032304422621,0.016068669045123656,0.9752555965110182,0.9970190336982253,0.9814584468910132,0.981693172971513,0.4071925507903357,0.3319801881384322,8.5,6_archweight
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"RF(n_estimators=1000,max_depth=20,min_samples_leaf=3)+archw",wl_svd,RF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,True,300,300,2018,0.976394929362238,0.9764032304422621,0.016068669045123656,0.9752555965110182,0.9970190336982253,0.9814584468910132,0.981693172971513,0.4071925507903357,0.3319801881384322,16.5,6_archweight
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"RF(n_estimators=300,max_depth=None,min_samples_leaf=3)+archw",wl_svd,RF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,True,300,300,2018,0.9773994004532066,0.9774010345851885,0.018081374454132333,0.9762575268902622,0.9968810076103017,0.9824823043495623,0.9829354077628254,0.3591345968066195,0.3591345968066195,4.2,6_archweight
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"RF(n_estimators=300,max_depth=20,min_samples_leaf=3)+archw",wl_svd,RF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,True,300,300,2018,0.9773994004532066,0.9774010345851885,0.018081374454132333,0.9762575268902622,0.9968810076103017,0.9824823043495623,0.9829354077628254,0.3591345968066195,0.3591345968066195,4.1,6_archweight
mendeley,b5000/w1/calls1/xs0/ext1,wl_svd/lenbucket/h4/el0/tfidf/df3/size0/d300,"RF(n_estimators=1000,max_depth=None,min_samples_leaf=1)+archw",wl_svd,RF,lenbucket,4,False,tfidf,3,False,5000,1,True,False,True,True,300,300,2018,0.9764003798989938,0.976400125153118,0.015027450381242093,0.9753598608220397,0.996789155717259,0.9829811088621662,0.9833842407969369,0.358,0.358,11.8,6_archweight
